2025-07-18 07:21:58,595 | FPS: 869.8 | Frame Time: 1.150ms | Memory: 56.1MB
2025-07-18 07:21:59,596 | FPS: 847.8 | Frame Time: 1.179ms | Memory: 56.1MB
2025-07-18 07:22:00,597 | FPS: 868.7 | Frame Time: 1.151ms | Memory: 56.1MB
2025-07-18 07:22:01,597 | FPS: 903.2 | Frame Time: 1.107ms | Memory: 56.1MB
2025-07-18 07:22:02,597 | FPS: 827.3 | Frame Time: 1.209ms | Memory: 56.1MB
2025-07-18 07:22:03,598 | FPS: 902.0 | Frame Time: 1.109ms | Memory: 56.1MB
2025-07-18 07:22:04,598 | FPS: 865.9 | Frame Time: 1.155ms | Memory: 56.1MB
2025-07-18 07:22:05,598 | FPS: 870.2 | Frame Time: 1.149ms | Memory: 56.1MB
2025-07-18 07:22:06,600 | FPS: 900.1 | Frame Time: 1.111ms | Memory: 56.1MB
2025-07-18 07:22:07,600 | FPS: 901.4 | Frame Time: 1.109ms | Memory: 56.1MB
2025-07-18 07:22:08,600 | FPS: 907.7 | Frame Time: 1.102ms | Memory: 56.1MB
2025-07-18 07:22:09,601 | FPS: 857.9 | Frame Time: 1.166ms | Memory: 56.1MB
2025-07-18 07:22:10,601 | FPS: 857.2 | Frame Time: 1.167ms | Memory: 56.1MB
2025-07-18 07:22:11,602 | FPS: 811.9 | Frame Time: 1.232ms | Memory: 56.1MB
2025-07-18 07:22:12,603 | FPS: 903.0 | Frame Time: 1.107ms | Memory: 56.1MB
2025-07-18 07:22:13,603 | FPS: 864.8 | Frame Time: 1.156ms | Memory: 56.1MB
2025-07-18 07:22:14,604 | FPS: 830.6 | Frame Time: 1.204ms | Memory: 56.1MB
2025-07-18 07:22:15,605 | FPS: 866.1 | Frame Time: 1.155ms | Memory: 56.1MB
2025-07-18 07:22:16,605 | FPS: 867.8 | Frame Time: 1.152ms | Memory: 56.1MB
2025-07-18 07:22:17,606 | FPS: 889.9 | Frame Time: 1.124ms | Memory: 56.1MB
2025-07-18 07:22:18,607 | FPS: 899.7 | Frame Time: 1.112ms | Memory: 56.1MB
2025-07-18 07:22:19,607 | FPS: 897.9 | Frame Time: 1.114ms | Memory: 56.1MB
2025-07-18 07:22:20,608 | FPS: 795.7 | Frame Time: 1.257ms | Memory: 56.1MB
2025-07-18 07:22:21,608 | FPS: 867.5 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:22:22,608 | FPS: 798.6 | Frame Time: 1.252ms | Memory: 56.1MB
2025-07-18 07:22:23,609 | FPS: 869.1 | Frame Time: 1.151ms | Memory: 56.1MB
2025-07-18 07:22:24,610 | FPS: 825.3 | Frame Time: 1.212ms | Memory: 56.1MB
2025-07-18 07:22:25,610 | FPS: 869.5 | Frame Time: 1.150ms | Memory: 56.1MB
2025-07-18 07:22:26,611 | FPS: 866.2 | Frame Time: 1.154ms | Memory: 56.1MB
2025-07-18 07:22:27,611 | FPS: 864.6 | Frame Time: 1.157ms | Memory: 56.1MB
2025-07-18 07:22:28,611 | FPS: 899.3 | Frame Time: 1.112ms | Memory: 56.1MB
2025-07-18 07:22:29,612 | FPS: 867.7 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:22:30,613 | FPS: 863.4 | Frame Time: 1.158ms | Memory: 56.1MB
2025-07-18 07:22:31,613 | FPS: 888.8 | Frame Time: 1.125ms | Memory: 56.1MB
2025-07-18 07:22:32,614 | FPS: 906.7 | Frame Time: 1.103ms | Memory: 56.1MB
2025-07-18 07:22:33,614 | FPS: 848.7 | Frame Time: 1.178ms | Memory: 56.1MB
2025-07-18 07:22:34,615 | FPS: 902.4 | Frame Time: 1.108ms | Memory: 56.1MB
2025-07-18 07:22:35,616 | FPS: 899.7 | Frame Time: 1.112ms | Memory: 56.1MB
2025-07-18 07:22:36,616 | FPS: 867.3 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:22:37,617 | FPS: 866.8 | Frame Time: 1.154ms | Memory: 56.1MB
2025-07-18 07:22:38,618 | FPS: 867.5 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:22:39,619 | FPS: 853.4 | Frame Time: 1.172ms | Memory: 56.1MB
2025-07-18 07:22:40,620 | FPS: 910.0 | Frame Time: 1.099ms | Memory: 56.1MB
2025-07-18 07:22:41,621 | FPS: 856.7 | Frame Time: 1.167ms | Memory: 56.1MB
2025-07-18 07:22:42,621 | FPS: 911.4 | Frame Time: 1.097ms | Memory: 56.1MB
2025-07-18 07:22:43,621 | FPS: 906.9 | Frame Time: 1.103ms | Memory: 56.1MB
2025-07-18 07:22:44,621 | FPS: 859.1 | Frame Time: 1.164ms | Memory: 56.1MB
2025-07-18 07:22:45,622 | FPS: 863.7 | Frame Time: 1.158ms | Memory: 56.1MB
2025-07-18 07:22:46,623 | FPS: 904.3 | Frame Time: 1.106ms | Memory: 56.1MB
2025-07-18 07:22:47,623 | FPS: 835.0 | Frame Time: 1.198ms | Memory: 56.1MB
2025-07-18 07:22:48,623 | FPS: 859.8 | Frame Time: 1.163ms | Memory: 56.1MB
2025-07-18 07:22:49,624 | FPS: 867.7 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:22:50,624 | FPS: 828.8 | Frame Time: 1.207ms | Memory: 56.1MB
2025-07-18 07:22:51,624 | FPS: 869.5 | Frame Time: 1.150ms | Memory: 56.1MB
2025-07-18 07:22:52,625 | FPS: 867.1 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:22:53,626 | FPS: 865.9 | Frame Time: 1.155ms | Memory: 56.1MB
2025-07-18 07:22:54,626 | FPS: 901.0 | Frame Time: 1.110ms | Memory: 56.1MB
2025-07-18 07:22:55,626 | FPS: 857.4 | Frame Time: 1.166ms | Memory: 56.1MB
2025-07-18 07:22:56,627 | FPS: 858.8 | Frame Time: 1.164ms | Memory: 56.1MB
2025-07-18 07:22:57,628 | FPS: 866.9 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:22:58,629 | FPS: 867.3 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:22:59,629 | FPS: 910.6 | Frame Time: 1.098ms | Memory: 56.1MB
2025-07-18 07:23:00,630 | FPS: 802.0 | Frame Time: 1.247ms | Memory: 56.1MB
2025-07-18 07:23:01,630 | FPS: 900.3 | Frame Time: 1.111ms | Memory: 56.1MB
2025-07-18 07:23:02,630 | FPS: 866.2 | Frame Time: 1.154ms | Memory: 56.1MB
2025-07-18 07:23:03,631 | FPS: 893.0 | Frame Time: 1.120ms | Memory: 56.1MB
2025-07-18 07:23:04,632 | FPS: 867.3 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:23:05,632 | FPS: 859.1 | Frame Time: 1.164ms | Memory: 56.1MB
